event_date,user_id,banner_id,impressions,clicks,ctr
2026-01-28,u_01832,b_0070,2,0,0.0
2026-01-28,u_01833,b_0285,2,0,0.0
2026-01-28,u_01835,b_0055,1,0,0.0
2026-01-28,u_01837,b_0099,6,1,0.1667
2026-01-28,u_01839,b_0147,7,0,0.0
2026-01-28,u_01840,b_0159,3,0,0.0
2026-01-28,u_01843,b_0055,4,0,0.0
2026-01-28,u_01843,b_0210,2,0,0.0
2026-01-28,u_01848,b_0181,3,0,0.0
2026-01-28,u_01849,b_0237,2,0,0.0
2026-01-28,u_01851,b_0219,1,0,0.0
2026-01-28,u_01853,b_0007,6,1,0.1667
2026-01-28,u_01853,b_0213,7,0,0.0
2026-01-28,u_01854,b_0073,2,0,0.0
2026-01-28,u_01859,b_0278,1,0,0.0
2026-01-28,u_01860,b_0025,1,0,0.0
2026-01-28,u_01865,b_0089,2,0,0.0
2026-01-28,u_01868,b_0042,1,0,0.0
2026-01-28,u_01869,b_0020,1,0,0.0
2026-01-28,u_01869,b_0199,4,0,0.0
2026-01-28,u_01872,b_0264,2,0,0.0
2026-01-28,u_01875,b_0042,6,0,0.0
2026-01-28,u_01879,b_0263,3,0,0.0
2026-01-28,u_01881,b_0187,3,0,0.0
2026-01-28,u_01883,b_0190,4,0,0.0
2026-01-28,u_01883,b_0260,4,0,0.0
2026-01-28,u_01886,b_0194,8,0,0.0
2026-01-28,u_01888,b_0057,3,0,0.0
2026-01-28,u_01888,b_0216,6,0,0.0
2026-01-28,u_01889,b_0176,3,0,0.0
2026-01-28,u_01892,b_0023,3,0,0.0
2026-01-28,u_01895,b_0270,4,0,0.0
2026-01-28,u_01902,b_0280,8,1,0.125
2026-01-28,u_01905,b_0103,2,0,0.0
2026-01-28,u_01906,b_0098,6,1,0.1667
2026-01-28,u_01907,b_0142,5,0,0.0
2026-01-28,u_01919,b_0161,5,2,0.4
2026-01-28,u_01923,b_0137,5,1,0.2
2026-01-28,u_01925,b_0213,7,0,0.0
2026-01-28,u_01925,b_0294,1,0,0.0
2026-01-28,u_01926,b_0163,2,0,0.0
2026-01-28,u_01933,b_0011,2,0,0.0
2026-01-28,u_01933,b_0169,2,0,0.0
2026-01-28,u_01937,b_0265,2,0,0.0
2026-01-28,u_01939,b_0066,1,0,0.0
2026-01-28,u_01940,b_0037,1,0,0.0
2026-01-28,u_01946,b_0067,6,0,0.0
2026-01-28,u_01950,b_0054,5,0,0.0
2026-01-28,u_01961,b_0041,6,0,0.0
2026-01-28,u_01964,b_0174,5,0,0.0
2026-01-28,u_01978,b_0264,3,0,0.0
2026-01-28,u_01984,b_0223,4,0,0.0
2026-01-28,u_01988,b_0184,5,2,0.4
2026-01-28,u_01989,b_0261,3,0,0.0
2026-01-28,u_01990,b_0014,4,0,0.0
2026-01-28,u_01991,b_0254,4,1,0.25
2026-01-28,u_02000,b_0251,2,0,0.0
2026-01-28,u_02004,b_0169,1,0,0.0
2026-01-28,u_02010,b_0056,4,0,0.0
2026-01-28,u_02013,b_0101,1,0,0.0
2026-01-28,u_02014,b_0243,2,1,0.5
2026-01-28,u_02015,b_0238,4,0,0.0
2026-01-28,u_02025,b_0085,3,0,0.0
2026-01-28,u_02027,b_0034,1,0,0.0
2026-01-28,u_02032,b_0129,2,0,0.0
2026-01-28,u_02033,b_0042,4,0,0.0
2026-01-28,u_02043,b_0042,4,0,0.0
2026-01-28,u_02045,b_0183,4,0,0.0
2026-01-28,u_02045,b_0195,3,0,0.0
2026-01-28,u_02049,b_0078,4,0,0.0
2026-01-28,u_02051,b_0204,1,0,0.0
2026-01-28,u_02053,b_0283,5,0,0.0
2026-01-28,u_02055,b_0250,4,0,0.0
2026-01-28,u_02058,b_0076,5,0,0.0
2026-01-28,u_02059,b_0031,3,0,0.0
2026-01-28,u_02059,b_0258,2,0,0.0
2026-01-28,u_02063,b_0159,1,0,0.0
2026-01-28,u_02066,b_0177,2,0,0.0
2026-01-28,u_02069,b_0111,8,0,0.0
2026-01-28,u_02070,b_0195,2,0,0.0
2026-01-28,u_02074,b_0034,3,0,0.0
2026-01-28,u_02080,b_0103,1,0,0.0
2026-01-28,u_02081,b_0247,1,0,0.0
2026-01-28,u_02083,b_0198,5,0,0.0
2026-01-28,u_02085,b_0194,3,0,0.0
2026-01-28,u_02092,b_0268,4,0,0.0
2026-01-28,u_02094,b_0225,3,0,0.0
2026-01-28,u_02096,b_0291,1,0,0.0
2026-01-28,u_02097,b_0046,6,0,0.0
2026-01-28,u_02098,b_0297,4,0,0.0
2026-01-28,u_02103,b_0114,1,0,0.0
2026-01-28,u_02105,b_0120,2,0,0.0
2026-01-28,u_02107,b_0184,3,0,0.0
2026-01-28,u_02109,b_0107,1,0,0.0
2026-01-28,u_02114,b_0085,4,0,0.0
2026-01-28,u_02116,b_0149,4,0,0.0
2026-01-28,u_02131,b_0200,2,0,0.0
2026-01-28,u_02133,b_0012,3,0,0.0
2026-01-28,u_02136,b_0104,1,0,0.0
2026-01-28,u_02136,b_0185,3,0,0.0
2026-01-28,u_02143,b_0041,1,0,0.0
2026-01-28,u_02143,b_0299,7,0,0.0
2026-01-28,u_02153,b_0194,3,0,0.0
2026-01-28,u_02154,b_0289,4,0,0.0
2026-01-28,u_02155,b_0287,2,0,0.0
2026-01-28,u_02156,b_0094,9,1,0.1111
2026-01-28,u_02161,b_0090,2,1,0.5
2026-01-28,u_02162,b_0257,1,0,0.0
2026-01-28,u_02173,b_0141,4,0,0.0
2026-01-28,u_02177,b_0259,1,0,0.0
2026-01-28,u_02180,b_0256,3,0,0.0
2026-01-28,u_02191,b_0163,5,0,0.0
2026-01-28,u_02193,b_0009,6,0,0.0
2026-01-28,u_02202,b_0167,3,0,0.0
2026-01-28,u_02204,b_0157,3,0,0.0
2026-01-28,u_02204,b_0272,2,0,0.0
2026-01-28,u_02209,b_0226,4,0,0.0
2026-01-28,u_02210,b_0152,9,2,0.2222
2026-01-28,u_02214,b_0164,2,0,0.0
2026-01-28,u_02214,b_0227,2,0,0.0
2026-01-28,u_02217,b_0253,5,0,0.0
2026-01-28,u_02219,b_0185,1,0,0.0
2026-01-28,u_02221,b_0051,3,0,0.0
2026-01-28,u_02221,b_0186,3,1,0.3333
2026-01-28,u_02221,b_0204,5,0,0.0
2026-01-28,u_02227,b_0250,5,0,0.0
2026-01-28,u_02228,b_0072,6,0,0.0
2026-01-28,u_02230,b_0136,5,0,0.0
2026-01-28,u_02235,b_0147,2,0,0.0
2026-01-28,u_02240,b_0256,3,1,0.3333
2026-01-28,u_02243,b_0077,2,0,0.0
2026-01-28,u_02243,b_0085,3,0,0.0
2026-01-28,u_02245,b_0013,4,0,0.0
2026-01-28,u_02246,b_0058,3,0,0.0
2026-01-28,u_02249,b_0112,4,0,0.0
2026-01-28,u_02251,b_0159,6,0,0.0
2026-01-28,u_02254,b_0141,5,0,0.0
2026-01-28,u_02260,b_0022,1,0,0.0
2026-01-28,u_02260,b_0217,2,0,0.0
2026-01-28,u_02263,b_0264,2,0,0.0
2026-01-28,u_02264,b_0146,8,0,0.0
2026-01-28,u_02266,b_0130,3,0,0.0
2026-01-28,u_02268,b_0112,4,1,0.25
2026-01-28,u_02270,b_0143,2,0,0.0
2026-01-28,u_02272,b_0102,1,0,0.0
2026-01-28,u_02273,b_0142,9,1,0.1111
2026-01-28,u_02275,b_0017,6,0,0.0
2026-01-28,u_02276,b_0158,2,0,0.0
2026-01-28,u_02278,b_0101,5,0,0.0
2026-01-28,u_02279,b_0098,4,0,0.0
2026-01-28,u_02280,b_0209,3,0,0.0
2026-01-28,u_02283,b_0160,5,0,0.0
2026-01-28,u_02287,b_0278,2,0,0.0
2026-01-28,u_02292,b_0204,4,0,0.0
2026-01-28,u_02294,b_0074,5,1,0.2
2026-01-28,u_02296,b_0145,7,2,0.2857
2026-01-28,u_02297,b_0228,7,0,0.0
2026-01-28,u_02299,b_0039,10,0,0.0
2026-01-28,u_02301,b_0149,5,0,0.0
2026-01-28,u_02301,b_0160,3,0,0.0
2026-01-28,u_02302,b_0184,5,0,0.0
2026-01-28,u_02310,b_0212,3,0,0.0
2026-01-28,u_02311,b_0065,1,0,0.0
2026-01-28,u_02312,b_0148,1,0,0.0
2026-01-28,u_02318,b_0041,3,0,0.0
2026-01-28,u_02318,b_0059,7,0,0.0
2026-01-28,u_02318,b_0072,2,0,0.0
2026-01-28,u_02320,b_0195,6,1,0.1667
2026-01-28,u_02322,b_0111,1,0,0.0
2026-01-28,u_02325,b_0073,4,0,0.0
2026-01-28,u_02326,b_0221,5,0,0.0
2026-01-28,u_02334,b_0235,3,0,0.0
2026-01-28,u_02343,b_0077,3,0,0.0
2026-01-28,u_02344,b_0106,6,1,0.1667
2026-01-28,u_02344,b_0228,5,0,0.0
2026-01-28,u_02346,b_0040,4,0,0.0
2026-01-28,u_02347,b_0172,6,0,0.0
2026-01-28,u_02347,b_0276,7,0,0.0
2026-01-28,u_02350,b_0118,3,0,0.0
2026-01-28,u_02350,b_0242,5,1,0.2
2026-01-28,u_02354,b_0227,2,0,0.0
2026-01-28,u_02362,b_0228,5,2,0.4
2026-01-28,u_02366,b_0023,3,0,0.0
2026-01-28,u_02366,b_0130,3,0,0.0
2026-01-28,u_02368,b_0266,4,0,0.0
2026-01-28,u_02395,b_0262,1,0,0.0
2026-01-28,u_02401,b_0089,2,0,0.0
2026-01-28,u_02409,b_0154,5,0,0.0
2026-01-28,u_02410,b_0147,2,0,0.0
2026-01-28,u_02411,b_0100,4,0,0.0
2026-01-28,u_02412,b_0286,3,0,0.0
2026-01-28,u_02413,b_0164,6,0,0.0
2026-01-28,u_02423,b_0108,1,0,0.0
2026-01-28,u_02428,b_0030,3,0,0.0
2026-01-28,u_02431,b_0055,1,0,0.0
2026-01-28,u_02436,b_0007,1,0,0.0
2026-01-28,u_02445,b_0173,5,0,0.0
2026-01-28,u_02446,b_0288,2,0,0.0
2026-01-28,u_02453,b_0032,8,0,0.0
2026-01-28,u_02453,b_0281,5,0,0.0
2026-01-28,u_02454,b_0067,5,1,0.2
2026-01-28,u_02455,b_0095,2,0,0.0
2026-01-28,u_02456,b_0104,3,0,0.0
2026-01-28,u_02457,b_0064,5,0,0.0
2026-01-28,u_02457,b_0222,4,0,0.0
2026-01-28,u_02459,b_0122,6,0,0.0
2026-01-28,u_02464,b_0123,5,0,0.0
2026-01-28,u_02466,b_0071,2,0,0.0
2026-01-28,u_02468,b_0054,7,0,0.0
2026-01-28,u_02468,b_0298,6,0,0.0
2026-01-28,u_02471,b_0177,3,0,0.0
2026-01-28,u_02473,b_0122,4,0,0.0
2026-01-28,u_02474,b_0045,3,1,0.3333
2026-01-28,u_02476,b_0272,3,0,0.0
2026-01-28,u_02477,b_0083,4,0,0.0
2026-01-28,u_02479,b_0278,1,0,0.0
2026-01-28,u_02484,b_0298,2,0,0.0
2026-01-28,u_02495,b_0039,4,0,0.0
2026-01-28,u_02499,b_0160,3,0,0.0
2026-01-28,u_02501,b_0285,2,0,0.0
2026-01-28,u_02502,b_0052,1,0,0.0
2026-01-28,u_02502,b_0087,1,1,1.0
2026-01-28,u_02505,b_0113,3,0,0.0
2026-01-28,u_02507,b_0104,2,0,0.0
2026-01-28,u_02507,b_0130,3,0,0.0
2026-01-28,u_02511,b_0035,5,0,0.0
2026-01-28,u_02512,b_0104,5,0,0.0
2026-01-28,u_02513,b_0219,3,0,0.0
2026-01-28,u_02518,b_0282,4,0,0.0
2026-01-28,u_02521,b_0243,4,0,0.0
2026-01-28,u_02527,b_0075,6,0,0.0
2026-01-28,u_02530,b_0111,3,1,0.3333
2026-01-28,u_02530,b_0250,6,0,0.0
2026-01-28,u_02531,b_0228,2,0,0.0
2026-01-28,u_02541,b_0038,5,1,0.2
2026-01-28,u_02543,b_0129,2,0,0.0
2026-01-28,u_02547,b_0075,4,0,0.0
2026-01-28,u_02549,b_0052,4,0,0.0
2026-01-28,u_02552,b_0138,3,0,0.0
2026-01-28,u_02553,b_0275,2,0,0.0
2026-01-28,u_02554,b_0266,4,0,0.0
2026-01-28,u_02559,b_0141,6,0,0.0
2026-01-28,u_02560,b_0114,5,0,0.0
2026-01-28,u_02564,b_0250,1,0,0.0
2026-01-28,u_02565,b_0290,2,0,0.0
2026-01-28,u_02570,b_0223,5,0,0.0
2026-01-28,u_02570,b_0248,3,0,0.0
2026-01-28,u_02571,b_0079,2,0,0.0
2026-01-28,u_02572,b_0188,5,0,0.0
2026-01-28,u_02577,b_0169,3,0,0.0
2026-01-28,u_02579,b_0041,2,0,0.0
2026-01-28,u_02581,b_0008,2,0,0.0
2026-01-28,u_02581,b_0119,4,0,0.0
2026-01-28,u_02584,b_0274,9,0,0.0
2026-01-28,u_02589,b_0011,6,1,0.1667
2026-01-28,u_02591,b_0025,5,0,0.0
2026-01-28,u_02595,b_0142,4,0,0.0
2026-01-28,u_02595,b_0244,2,0,0.0
2026-01-28,u_02605,b_0210,1,0,0.0
2026-01-28,u_02606,b_0056,6,0,0.0
2026-01-28,u_02610,b_0263,4,0,0.0
2026-01-28,u_02611,b_0107,1,0,0.0
2026-01-28,u_02631,b_0175,2,0,0.0
2026-01-28,u_02637,b_0058,4,1,0.25
2026-01-28,u_02638,b_0045,6,0,0.0
2026-01-28,u_02639,b_0101,5,0,0.0
2026-01-28,u_02645,b_0037,2,0,0.0
2026-01-28,u_02648,b_0199,2,0,0.0
2026-01-28,u_02648,b_0202,4,0,0.0
2026-01-28,u_02652,b_0042,3,0,0.0
2026-01-28,u_02652,b_0151,2,0,0.0
2026-01-28,u_02658,b_0027,2,0,0.0
2026-01-28,u_02658,b_0274,3,0,0.0
2026-01-28,u_02660,b_0204,3,0,0.0
2026-01-28,u_02663,b_0260,3,0,0.0
2026-01-28,u_02668,b_0084,1,0,0.0
2026-01-28,u_02680,b_0033,2,0,0.0
2026-01-28,u_02682,b_0185,2,0,0.0
2026-01-28,u_02683,b_0273,3,0,0.0
2026-01-28,u_02689,b_0139,1,0,0.0
2026-01-28,u_02692,b_0250,5,0,0.0
2026-01-28,u_02693,b_0198,3,0,0.0
2026-01-28,u_02699,b_0121,2,0,0.0
2026-01-28,u_02700,b_0097,4,0,0.0
2026-01-28,u_02702,b_0064,5,0,0.0
2026-01-28,u_02704,b_0089,1,0,0.0
2026-01-28,u_02705,b_0026,7,2,0.2857
2026-01-28,u_02706,b_0078,2,0,0.0
2026-01-28,u_02709,b_0226,7,1,0.1429
2026-01-28,u_02715,b_0098,6,0,0.0
2026-01-28,u_02716,b_0075,4,0,0.0
2026-01-28,u_02718,b_0182,4,0,0.0
2026-01-28,u_02725,b_0281,6,0,0.0
2026-01-28,u_02730,b_0019,4,0,0.0
2026-01-28,u_02731,b_0271,3,0,0.0
2026-01-28,u_02732,b_0243,6,0,0.0
2026-01-28,u_02735,b_0099,2,0,0.0
2026-01-28,u_02738,b_0190,1,0,0.0
2026-01-28,u_02738,b_0240,4,0,0.0
2026-01-28,u_02741,b_0048,7,0,0.0
2026-01-28,u_02746,b_0157,1,0,0.0
2026-01-28,u_02749,b_0056,6,0,0.0
2026-01-28,u_02749,b_0098,3,0,0.0
2026-01-28,u_02755,b_0172,1,0,0.0
2026-01-28,u_02759,b_0161,2,0,0.0
2026-01-28,u_02769,b_0168,3,0,0.0
2026-01-28,u_02773,b_0080,3,0,0.0
2026-01-28,u_02776,b_0028,6,0,0.0
2026-01-28,u_02776,b_0144,2,0,0.0
2026-01-28,u_02779,b_0255,5,0,0.0
2026-01-28,u_02781,b_0128,3,0,0.0
2026-01-28,u_02784,b_0232,2,0,0.0
2026-01-28,u_02786,b_0012,4,0,0.0
2026-01-28,u_02787,b_0197,2,0,0.0
2026-01-28,u_02787,b_0267,3,1,0.3333
2026-01-28,u_02790,b_0273,2,0,0.0
2026-01-28,u_02793,b_0222,2,0,0.0
2026-01-28,u_02794,b_0041,6,1,0.1667
2026-01-28,u_02796,b_0068,2,0,0.0
2026-01-28,u_02798,b_0066,1,0,0.0
2026-01-28,u_02799,b_0041,2,0,0.0
2026-01-28,u_02802,b_0097,4,0,0.0
2026-01-28,u_02802,b_0256,1,0,0.0
2026-01-28,u_02803,b_0005,6,0,0.0
2026-01-28,u_02806,b_0016,11,0,0.0
2026-01-28,u_02806,b_0103,3,0,0.0
2026-01-28,u_02810,b_0181,1,0,0.0
2026-01-28,u_02811,b_0175,2,0,0.0
2026-01-28,u_02811,b_0210,3,0,0.0
2026-01-28,u_02812,b_0147,4,0,0.0
2026-01-28,u_02814,b_0173,5,0,0.0
2026-01-28,u_02819,b_0107,1,0,0.0
2026-01-28,u_02825,b_0074,5,0,0.0
2026-01-28,u_02832,b_0131,4,1,0.25
2026-01-28,u_02834,b_0216,3,0,0.0
2026-01-28,u_02834,b_0251,2,0,0.0
2026-01-28,u_02838,b_0283,4,1,0.25
2026-01-28,u_02841,b_0082,10,0,0.0
2026-01-28,u_02842,b_0001,2,0,0.0
2026-01-28,u_02843,b_0132,3,0,0.0
2026-01-28,u_02845,b_0065,6,0,0.0
2026-01-28,u_02846,b_0255,1,0,0.0
2026-01-28,u_02850,b_0129,5,0,0.0
2026-01-28,u_02853,b_0275,3,0,0.0
2026-01-28,u_02859,b_0213,4,0,0.0
2026-01-28,u_02870,b_0079,2,0,0.0
2026-01-28,u_02874,b_0055,1,0,0.0
2026-01-28,u_02876,b_0253,2,0,0.0
2026-01-28,u_02884,b_0267,13,0,0.0
2026-01-28,u_02887,b_0069,6,0,0.0
2026-01-28,u_02888,b_0009,1,0,0.0
2026-01-28,u_02890,b_0049,7,1,0.1429
2026-01-28,u_02890,b_0153,5,0,0.0
2026-01-28,u_02892,b_0119,5,0,0.0
2026-01-28,u_02896,b_0186,1,0,0.0
2026-01-28,u_02897,b_0055,5,1,0.2
2026-01-28,u_02898,b_0057,3,0,0.0
2026-01-28,u_02907,b_0071,1,0,0.0
2026-01-28,u_02909,b_0101,4,0,0.0
2026-01-28,u_02911,b_0124,7,2,0.2857
2026-01-28,u_02912,b_0227,5,0,0.0
2026-01-28,u_02914,b_0070,3,0,0.0
2026-01-28,u_02923,b_0049,5,0,0.0
2026-01-28,u_02923,b_0090,5,1,0.2
2026-01-28,u_02936,b_0036,3,0,0.0
2026-01-28,u_02936,b_0079,6,1,0.1667
2026-01-28,u_02950,b_0187,7,0,0.0
2026-01-28,u_02952,b_0120,1,0,0.0
2026-01-28,u_02953,b_0069,4,0,0.0
2026-01-28,u_02964,b_0244,2,0,0.0
2026-01-28,u_02965,b_0179,3,0,0.0
2026-01-28,u_02971,b_0029,3,0,0.0
2026-01-28,u_02978,b_0287,4,0,0.0
2026-01-28,u_02983,b_0158,2,0,0.0
2026-01-28,u_02985,b_0252,3,0,0.0
2026-01-28,u_02992,b_0026,2,0,0.0
2026-01-28,u_02995,b_0188,2,0,0.0
2026-01-28,u_02995,b_0277,2,0,0.0
2026-01-28,u_02996,b_0036,8,0,0.0
2026-01-28,u_03005,b_0277,7,0,0.0
2026-01-28,u_03008,b_0172,3,0,0.0
2026-01-28,u_03012,b_0077,4,0,0.0
2026-01-28,u_03013,b_0088,1,0,0.0
2026-01-28,u_03015,b_0209,6,1,0.1667
2026-01-28,u_03016,b_0084,3,0,0.0
2026-01-28,u_03024,b_0013,1,0,0.0
2026-01-28,u_03024,b_0241,4,0,0.0
2026-01-28,u_03025,b_0032,3,0,0.0
2026-01-28,u_03036,b_0220,2,0,0.0
2026-01-28,u_03036,b_0252,3,0,0.0
2026-01-28,u_03041,b_0236,4,0,0.0
2026-01-28,u_03042,b_0081,2,0,0.0
2026-01-28,u_03044,b_0131,2,0,0.0
2026-01-28,u_03047,b_0133,2,0,0.0
2026-01-28,u_03051,b_0204,5,0,0.0
2026-01-28,u_03051,b_0206,6,0,0.0
2026-01-28,u_03055,b_0131,6,0,0.0
2026-01-28,u_03056,b_0104,7,0,0.0
2026-01-28,u_03058,b_0234,3,0,0.0
2026-01-28,u_03062,b_0086,4,0,0.0
2026-01-28,u_03065,b_0168,4,0,0.0
2026-01-28,u_03067,b_0171,3,0,0.0
2026-01-28,u_03070,b_0228,4,0,0.0
2026-01-28,u_03071,b_0062,2,0,0.0
2026-01-28,u_03074,b_0066,3,0,0.0
2026-01-28,u_03082,b_0282,1,0,0.0
2026-01-28,u_03084,b_0239,5,1,0.2
2026-01-28,u_03085,b_0114,1,1,1.0
2026-01-28,u_03094,b_0034,7,0,0.0
2026-01-28,u_03095,b_0104,1,0,0.0
2026-01-28,u_03102,b_0265,5,1,0.2
2026-01-28,u_03111,b_0295,6,1,0.1667
2026-01-28,u_03112,b_0015,7,0,0.0
2026-01-28,u_03120,b_0270,6,1,0.1667
2026-01-28,u_03121,b_0268,2,0,0.0
2026-01-28,u_03129,b_0204,2,0,0.0
2026-01-28,u_03131,b_0279,4,0,0.0
2026-01-28,u_03139,b_0072,2,0,0.0
2026-01-28,u_03141,b_0261,1,0,0.0
2026-01-28,u_03144,b_0297,2,1,0.5
2026-01-28,u_03148,b_0070,2,0,0.0
2026-01-28,u_03148,b_0103,6,0,0.0
2026-01-28,u_03149,b_0225,3,0,0.0
2026-01-28,u_03149,b_0248,2,0,0.0
2026-01-28,u_03154,b_0190,3,0,0.0
2026-01-28,u_03160,b_0170,2,0,0.0
2026-01-28,u_03162,b_0122,6,0,0.0
2026-01-28,u_03162,b_0209,5,1,0.2
2026-01-28,u_03163,b_0116,3,0,0.0
2026-01-28,u_03164,b_0066,4,1,0.25
2026-01-28,u_03175,b_0283,12,0,0.0
2026-01-28,u_03176,b_0039,3,0,0.0
2026-01-28,u_03178,b_0263,5,1,0.2
2026-01-28,u_03183,b_0117,6,1,0.1667
2026-01-28,u_03186,b_0155,4,0,0.0
2026-01-28,u_03187,b_0109,5,0,0.0
2026-01-28,u_03187,b_0274,1,0,0.0
2026-01-28,u_03192,b_0042,5,0,0.0
2026-01-28,u_03197,b_0236,2,0,0.0
2026-01-28,u_03197,b_0240,3,0,0.0
2026-01-28,u_03199,b_0031,5,0,0.0
2026-01-28,u_03203,b_0144,2,0,0.0
2026-01-28,u_03204,b_0282,4,0,0.0
2026-01-28,u_03205,b_0088,4,0,0.0
2026-01-28,u_03206,b_0280,1,0,0.0
2026-01-28,u_03212,b_0178,1,0,0.0
2026-01-28,u_03216,b_0129,1,0,0.0
2026-01-28,u_03220,b_0050,1,0,0.0
2026-01-28,u_03220,b_0192,9,0,0.0
2026-01-28,u_03222,b_0025,1,0,0.0
2026-01-28,u_03224,b_0109,5,0,0.0
2026-01-28,u_03226,b_0137,5,0,0.0
2026-01-28,u_03233,b_0273,1,0,0.0
2026-01-28,u_03233,b_0280,2,0,0.0
2026-01-28,u_03240,b_0137,9,0,0.0
2026-01-28,u_03241,b_0216,2,0,0.0
2026-01-28,u_03242,b_0156,4,0,0.0
2026-01-28,u_03243,b_0282,10,0,0.0
2026-01-28,u_03244,b_0174,4,0,0.0
2026-01-28,u_03253,b_0212,6,0,0.0
2026-01-28,u_03255,b_0019,5,0,0.0
2026-01-28,u_03255,b_0291,3,0,0.0
2026-01-28,u_03260,b_0074,5,0,0.0
2026-01-28,u_03261,b_0116,1,0,0.0
2026-01-28,u_03261,b_0254,5,0,0.0
2026-01-28,u_03265,b_0079,2,0,0.0
2026-01-28,u_03266,b_0114,8,0,0.0
2026-01-28,u_03271,b_0272,3,0,0.0
2026-01-28,u_03274,b_0112,5,0,0.0
2026-01-28,u_03283,b_0070,4,0,0.0
2026-01-28,u_03283,b_0192,2,0,0.0
2026-01-28,u_03284,b_0107,2,0,0.0
2026-01-28,u_03287,b_0239,2,0,0.0
2026-01-28,u_03289,b_0249,2,0,0.0
2026-01-28,u_03291,b_0033,1,0,0.0
2026-01-28,u_03292,b_0203,4,0,0.0
2026-01-28,u_03293,b_0019,1,0,0.0
2026-01-28,u_03294,b_0048,1,0,0.0
2026-01-28,u_03299,b_0106,1,0,0.0
2026-01-28,u_03310,b_0187,4,0,0.0
2026-01-28,u_03311,b_0175,5,0,0.0
2026-01-28,u_03311,b_0287,4,0,0.0
2026-01-28,u_03314,b_0258,3,0,0.0
2026-01-28,u_03316,b_0032,3,0,0.0
2026-01-28,u_03316,b_0147,3,0,0.0
2026-01-28,u_03321,b_0097,2,1,0.5
2026-01-28,u_03322,b_0023,1,0,0.0
2026-01-28,u_03337,b_0202,1,0,0.0
2026-01-28,u_03344,b_0122,1,0,0.0
2026-01-28,u_03355,b_0191,8,2,0.25
2026-01-28,u_03356,b_0182,1,0,0.0
2026-01-28,u_03360,b_0067,4,0,0.0
2026-01-28,u_03360,b_0110,2,0,0.0
2026-01-28,u_03360,b_0122,4,0,0.0
2026-01-28,u_03361,b_0056,2,0,0.0
2026-01-28,u_03361,b_0238,5,0,0.0
2026-01-28,u_03364,b_0295,3,0,0.0
2026-01-28,u_03367,b_0188,2,0,0.0
2026-01-28,u_03367,b_0221,1,0,0.0
2026-01-28,u_03370,b_0097,1,0,0.0
2026-01-28,u_03384,b_0290,6,1,0.1667
2026-01-28,u_03385,b_0294,2,0,0.0
2026-01-28,u_03386,b_0074,7,0,0.0
2026-01-28,u_03386,b_0155,1,0,0.0
2026-01-28,u_03388,b_0044,4,0,0.0
2026-01-28,u_03393,b_0125,7,0,0.0
2026-01-28,u_03394,b_0277,3,0,0.0
2026-01-28,u_03395,b_0106,5,0,0.0
2026-01-28,u_03398,b_0061,6,1,0.1667
2026-01-28,u_03398,b_0066,4,0,0.0
2026-01-28,u_03399,b_0027,4,0,0.0
2026-01-28,u_03399,b_0103,4,0,0.0
2026-01-28,u_03402,b_0065,3,0,0.0
2026-01-28,u_03403,b_0116,1,0,0.0
2026-01-28,u_03404,b_0242,7,0,0.0
2026-01-28,u_03410,b_0001,1,0,0.0
2026-01-28,u_03412,b_0077,6,2,0.3333
2026-01-28,u_03412,b_0182,9,1,0.1111
2026-01-28,u_03414,b_0042,4,0,0.0
2026-01-28,u_03414,b_0076,5,0,0.0
2026-01-28,u_03414,b_0188,4,0,0.0
2026-01-28,u_03420,b_0022,8,0,0.0
2026-01-28,u_03421,b_0245,5,0,0.0
2026-01-28,u_03426,b_0112,4,1,0.25
2026-01-28,u_03433,b_0170,6,0,0.0
2026-01-28,u_03434,b_0275,1,0,0.0
2026-01-28,u_03435,b_0001,3,0,0.0
2026-01-28,u_03437,b_0104,3,0,0.0
2026-01-28,u_03438,b_0054,1,1,1.0
2026-01-28,u_03439,b_0048,3,0,0.0
2026-01-28,u_03441,b_0077,1,0,0.0
2026-01-28,u_03442,b_0006,1,0,0.0
2026-01-28,u_03443,b_0126,3,0,0.0
2026-01-28,u_03444,b_0276,5,0,0.0
2026-01-28,u_03446,b_0010,3,0,0.0
2026-01-28,u_03447,b_0106,6,1,0.1667
2026-01-28,u_03447,b_0119,6,0,0.0
2026-01-28,u_03447,b_0169,3,0,0.0
2026-01-28,u_03459,b_0098,1,0,0.0
2026-01-28,u_03461,b_0224,1,0,0.0
2026-01-28,u_03463,b_0210,3,0,0.0
2026-01-28,u_03470,b_0082,6,0,0.0
2026-01-28,u_03473,b_0034,2,0,0.0
2026-01-28,u_03474,b_0247,4,0,0.0
2026-01-28,u_03475,b_0005,5,0,0.0
2026-01-28,u_03478,b_0041,1,0,0.0
2026-01-28,u_03480,b_0007,1,0,0.0
2026-01-28,u_03483,b_0210,3,0,0.0
2026-01-28,u_03488,b_0074,1,0,0.0
2026-01-28,u_03488,b_0133,4,0,0.0
2026-01-28,u_03492,b_0020,1,0,0.0
2026-01-28,u_03494,b_0008,5,1,0.2
2026-01-28,u_03495,b_0088,4,0,0.0
2026-01-28,u_03508,b_0053,5,0,0.0
2026-01-28,u_03510,b_0270,1,0,0.0
2026-01-28,u_03513,b_0064,6,0,0.0
2026-01-28,u_03513,b_0148,7,0,0.0
